timestep,episode_num,reward,length,won,target_word,guess_count,possible_words_count
1176,193,-12.1,6,False,WATER,6,1
1176,194,-20.15,6,False,PAPER,6,1
1176,195,-13.75,6,False,NURSE,6,1
1196,196,-6.05,6,False,STRIP,6,1
1200,197,2.65,6,False,LEARN,6,1
1200,198,4.9,6,False,SHIFT,6,1
1200,199,-2.95,6,False,MOUSE,6,1
1220,200,9.7,6,False,NORTH,6,2
1224,201,-21.1,6,False,WATCH,6,1
1224,202,-20.4,6,False,PITCH,6,1
1224,203,0.05,6,False,TIGHT,6,1
1244,204,-8.25,6,False,WASTE,6,1
1248,205,-1.35,6,False,TREAT,6,1
1248,206,-10.35,6,False,BLUES,6,1
1248,207,-14.75,6,False,CATCH,6,2
1268,208,15.55,6,False,SMALL,6,1
1272,209,-17.1,6,False,STEAM,6,1
1272,210,-19.7,6,False,FLASH,6,1
1272,211,-14.7,6,False,COAST,6,1
1292,212,-25.7,6,False,LUCKY,6,1
1296,213,-14.4,6,False,THEFT,6,1
1296,214,-22.4,6,False,JIMMY,6,1
1296,215,2.05,6,False,DOUBT,6,1
1316,216,-18.85,6,False,PROUD,6,1
1320,217,-13.8,6,False,SORRY,6,1
1320,218,13.4,6,False,STORE,6,1
1320,219,-21.35,6,False,WHICH,6,1
1340,220,1.75,6,False,TRIES,6,1
1344,221,13.1,6,False,CRIME,6,1
1344,222,-15.75,6,False,MONTH,6,1
1344,223,-20.85,6,False,PRIDE,6,2
1364,224,-5.95,6,False,ANGEL,6,1
1368,225,-7.05,6,False,ASSET,6,1
1368,226,150.4,6,False,LABEL,6,1
1368,227,0.45,6,False,BLUES,6,1
1388,228,-8.55,6,False,MAKER,6,1
1392,229,-0.75,6,False,DANCE,6,1
1392,230,-16.5,6,False,PRIZE,6,2
1392,231,5.0,6,False,CHAIR,6,1
1412,232,-22.4,6,False,THEFT,6,1
1416,233,-14.3,6,False,CIVIL,6,1
1416,234,-17.1,6,False,BUILT,6,1
1416,235,-9.15,6,False,THINK,6,2
1436,236,0.3,6,False,STAGE,6,2
1440,237,-1.7,6,False,TRUTH,6,1
1440,238,-5.55,6,False,USAGE,6,1
1440,239,-19.95,6,False,SHAPE,6,2
1460,240,-15.8,6,False,GROWN,6,1
1464,241,-1.65,6,False,ARISE,6,1
1464,242,-12.8,6,False,LIMIT,6,1
1464,243,-23.75,6,False,INDEX,6,1
1484,244,-39.5,6,False,YOUTH,6,4
1488,245,-14.85,6,False,EVENT,6,1
1488,246,0.8,6,False,STUDY,6,1
1488,247,-11.5,6,False,FALSE,6,1
1508,248,-8.85,6,False,GUESS,6,1
1512,249,-11.05,6,False,REFER,6,1
1512,250,8.25,6,False,PROUD,6,1
1512,251,-3.2,6,False,MOUTH,6,1
1532,252,-10.65,6,False,THINK,6,1
1536,253,-11.55,6,False,LAYER,6,1
1536,254,-17.95,6,False,FIELD,6,1
1536,255,-2.35,6,False,TEXAS,6,1
1552,256,158.9,4,False,STAKE,4,1
1556,257,-18.95,6,False,GUESS,6,1
1560,258,-16.0,6,False,TOPIC,6,1
1560,259,-15.2,6,False,PITCH,6,1
1576,260,-11.65,6,False,MOUNT,6,1
1580,261,-13.15,6,False,SLIDE,6,1
1584,262,-20.5,6,False,ROUGH,6,1
1584,263,-7.7,6,False,THING,6,1
1600,264,-12.2,6,False,CHAIR,6,1
1604,265,0.0,6,False,REACH,6,1
1608,266,-0.4,6,False,CHAIR,6,1
1608,267,15.15,6,False,ARISE,6,1
1624,268,-11.0,6,False,STAND,6,1
1628,269,-23.1,6,False,SIXTY,6,2
1632,270,-1.05,6,False,RATIO,6,1
1632,271,-6.2,6,False,PARTY,6,1
1648,272,5.4,6,False,LEAST,6,2
1652,273,22.85,6,False,CREAM,6,1
1656,274,12.15,6,False,BRAIN,6,1
1656,275,-10.9,6,False,CHILD,6,1
1672,276,12.1,6,False,RIGHT,6,3
1676,277,2.4,6,False,STYLE,6,1
1680,278,-4.7,6,False,EARLY,6,1
1680,279,5.0,6,False,MAYOR,6,1
1696,280,-20.8,6,False,MIGHT,6,4
1700,281,-7.1,6,False,QUEEN,6,1
1704,282,0.85,6,False,SLANT,6,1
1704,283,10.45,6,False,SEVEN,6,1
1720,284,-9.95,6,False,CLAIM,6,1
1724,285,22.75,6,False,STATE,6,1
1728,286,-11.5,6,False,SERVE,6,1
1728,287,-5.25,6,False,NOISE,6,1
1744,288,-13.9,6,False,BAKER,6,2
1748,289,1.1,6,False,WOUND,6,1
1752,290,-31.6,6,False,BALLS,6,1
1752,291,-4.6,6,False,ALONE,6,1
1768,292,-21.15,6,False,CHEST,6,1
1772,293,1.8,6,False,FORTH,6,1
1776,294,-8.8,6,False,STYLE,6,1
1776,295,0.85,6,False,ARRAY,6,1
1792,296,-0.05,6,False,STATE,6,3
1796,297,2.1,6,False,PEACE,6,1
1800,298,2.25,6,False,FAULT,6,1
1800,299,-12.9,6,False,FAULT,6,1
1816,300,-5.8,6,False,TERMS,6,1
1820,301,-26.2,6,False,INDEX,6,2
1824,302,1.85,6,False,SLATE,6,2
1824,303,4.2,6,False,WATER,6,1
1840,304,-10.55,6,False,LEAST,6,1
1844,305,-9.15,6,False,GRACE,6,3
1848,306,-6.1,6,False,SOLVE,6,2
1848,307,-16.3,6,False,MOTOR,6,1
1864,308,-18.3,6,False,MARCH,6,1
1868,309,-11.15,6,False,WRONG,6,1
