timestep,episode_num,reward,length,won,target_word,guess_count,possible_words_count
1824,303,-17.666667,6,False,DRAMA,6,5
1836,304,-10.0,6,False,TROOP,6,1
1848,305,-13.666667,6,False,MATCH,6,2
1848,306,14.5,6,False,THREE,6,1
1848,307,-9.666667,6,False,CHEST,6,1
1860,308,-6.166667,6,False,ALLOW,6,1
1872,309,13.166667,6,False,SMART,6,1
1872,310,-13.5,6,False,LEAVE,6,1
1872,311,1.0,6,False,DRINK,6,1
1884,312,-1.0,6,False,EXTRA,6,1
1888,313,153.566667,4,False,ROUND,4,1
1896,314,-9.333333,6,False,CYCLE,6,1
1896,315,-20.5,6,False,VALUE,6,1
1908,316,1.666667,6,False,BASIS,6,1
1912,317,-8.5,6,False,TOUGH,6,1
1920,318,12.333333,6,False,TAXES,6,1
1920,319,-6.0,6,False,TEXAS,6,1
1932,320,9.0,6,False,CHEST,6,1
1936,321,-21.533333,6,False,WHERE,6,1
1944,322,-5.833333,6,False,BONDS,6,1
1944,323,1.666667,6,False,RIGHT,6,1
1956,324,4.833333,6,False,ROCKY,6,1
1960,325,-12.333333,6,False,BASIC,6,1
1968,326,6.0,6,False,THINK,6,1
1968,327,-21.5,6,False,TRICK,6,1
1980,328,-12.0,6,False,EMPTY,6,1
1984,329,-11.0,6,False,GIVEN,6,1
1992,330,-2.0,6,False,CRUDE,6,1
1992,331,-8.166667,6,False,MEDIA,6,1
2004,332,4.833333,6,False,GREEN,6,1
2008,333,0.333333,6,False,MOUSE,6,1
2016,334,-14.166667,6,False,ERROR,6,2
2016,335,18.5,6,False,STATE,6,1
2028,336,-25.833333,6,False,SIXTY,6,1
2032,337,-9.5,6,False,CHIEF,6,1
2040,338,6.833333,6,False,COVER,6,1
2040,339,-5.0,6,False,SMART,6,2
2052,340,4.166667,6,False,STAGE,6,1
2056,341,-14.5,6,False,COACH,6,1
2064,342,-14.0,6,False,STILL,6,2
2064,343,5.833333,6,False,MINUS,6,1
2076,344,12.5,6,False,LEWIS,6,1
2080,345,107.2,1,False,STUFF,1,1
2080,346,7.166667,6,False,THESE,6,1
2088,347,16.333333,6,False,TRAIN,6,1
2088,348,20.0,6,False,REACH,6,1
2104,349,-12.5,6,False,FINAL,6,1
2104,350,-6.5,6,False,WORST,6,1
2112,351,-11.666667,6,False,BAKER,6,2
2112,352,-0.333333,6,False,DRAFT,6,1
2128,353,21.0,6,False,PRICE,6,1
2128,354,13.5,6,False,ROUTE,6,1
2136,355,-7.166667,6,False,LUCKY,6,1
2136,356,7.5,6,False,TOTAL,6,1
2152,357,-8.833333,6,False,PLANT,6,1
2152,358,-14.0,6,False,STORE,6,1
2160,359,-11.5,6,False,BUYER,6,1
2160,360,9.166667,6,False,STICK,6,1
2176,361,8.0,6,False,TREND,6,1
2176,362,7.166667,6,False,THINK,6,1
2184,363,-16.7,6,False,SHOCK,6,1
2184,364,-7.5,6,False,MATCH,6,1
2200,365,2.333333,6,False,PROVE,6,1
2200,366,-25.833333,6,False,BLIND,6,1
2208,367,11.666667,6,False,DRAFT,6,1
2208,368,-18.166667,6,False,WORRY,6,1
2224,369,15.5,6,False,BUILT,6,1
2224,370,3.0,6,False,EIGHT,6,1
2232,371,-16.166667,6,False,FRUIT,6,1
2232,372,-0.833333,6,False,CASES,6,1
2248,373,-5.333333,6,False,FUNNY,6,1
2248,374,-13.0,6,False,ROUGH,6,1
2256,375,2.166667,6,False,TRUCK,6,1
2256,376,-11.666667,6,False,BROWN,6,3
2272,377,13.666667,6,False,PIECE,6,1
2272,378,7.5,6,False,SHARP,6,1
2280,379,21.166667,6,False,BONES,6,1
2280,380,-10.833333,6,False,STILL,6,1
2296,381,2.166667,6,False,PRICE,6,1
2296,382,-1.0,6,False,FRAME,6,1
2304,383,13.666667,6,False,MOTOR,6,1
2304,384,-8.5,6,False,DELAY,6,2
2320,385,-5.666667,6,False,ALONG,6,1
2320,386,-11.0,6,False,STORM,6,1
2328,387,1.5,6,False,EXACT,6,1
2328,388,-9.166667,6,False,SPEND,6,1
2344,389,-1.5,6,False,FALSE,6,1
2344,390,-21.833333,6,False,NIGHT,6,1
2352,391,11.666667,6,False,UPSET,6,1
2352,392,6.0,6,False,MATCH,6,1
2368,393,-12.5,6,False,TREAT,6,1
2368,394,-10.0,6,False,WOMEN,6,1
2376,395,-9.166667,6,False,FOCUS,6,1
2376,396,9.5,6,False,STICK,6,1
2392,397,11.833333,6,False,FRONT,6,1
2392,398,-12.333333,6,False,DEPTH,6,1
2400,399,-3.166667,6,False,STORM,6,2
2400,400,-18.333333,6,False,WATCH,6,3
2416,401,-0.166667,6,False,BONES,6,1
2416,402,14.5,6,False,MONEY,6,1
2424,403,-11.333333,6,False,WOULD,6,2
2424,404,-12.166667,6,False,WOMAN,6,1
2440,405,33.0,6,False,SHINE,6,1
2440,406,9.833333,6,False,SOUND,6,1
2448,407,-11.0,6,False,MOVIE,6,1
2448,408,-14.833333,6,False,WHEEL,6,1
2456,409,126.3,2,False,BALLS,2,1
2464,410,-9.5,6,False,VIRUS,6,1
2464,411,4.166667,6,False,PHOTO,6,1
2472,412,3.5,6,False,PROUD,6,1
2480,413,-19.0,6,False,FORUM,6,1
2488,414,7.333333,6,False,SPOKE,6,1
2488,415,-1.5,6,False,THANK,6,1
2496,416,-3.333333,6,False,JUDGE,6,1
2504,417,-2.166667,6,False,AGREE,6,1
2512,418,5.666667,6,False,PRIME,6,1
2512,419,-12.166667,6,False,NIGHT,6,1
2520,420,-24.666667,6,False,AGREE,6,1
2528,421,-7.333333,6,False,UPSET,6,1
2536,422,-10.5,6,False,PRESS,6,1
2536,423,-8.2,6,False,CHIEF,6,1
2544,424,-0.5,6,False,WHERE,6,1
2552,425,3.0,6,False,TWICE,6,1
2560,426,-11.166667,6,False,LUCKY,6,1
2560,427,-8.5,6,False,APPLE,6,1
2568,428,-7.166667,6,False,THROW,6,1
2576,429,-4.5,6,False,GUARD,6,1
2584,430,9.666667,6,False,SENSE,6,1
2584,431,-2.833333,6,False,EXACT,6,1
2592,432,-24.0,6,False,WHERE,6,1
2600,433,4.833333,6,False,REACH,6,1
2608,434,-27.333333,6,False,LEAVE,6,2
2608,435,8.833333,6,False,DATED,6,1
2616,436,7.833333,6,False,THEFT,6,1
2624,437,-23.166667,6,False,MOUNT,6,4
2632,438,11.166667,6,False,CHAIR,6,1
2632,439,-12.5,6,False,SHIRT,6,1
2640,440,8.666667,6,False,BLUES,6,1
2648,441,-13.166667,6,False,DRINK,6,1
2656,442,5.0,6,False,GLOBE,6,1
2656,443,-23.0,6,False,WHOSE,6,4
2664,444,-6.666667,6,False,AFTER,6,1
2672,445,-10.666667,6,False,STAGE,6,1
2680,446,-1.833333,6,False,WORTH,6,1
2680,447,-6.666667,6,False,MOVIE,6,1
2688,448,8.166667,6,False,CAROL,6,1
2696,449,-18.0,6,False,ENJOY,6,1
2704,450,-0.333333,6,False,STORY,6,2
2704,451,-10.166667,6,False,NEEDS,6,1
2712,452,119.8,2,False,BOARD,2,1
2712,453,-39.766667,6,False,LEAVE,6,2
2720,454,-11.666667,6,False,JIMMY,6,1
2728,455,12.333333,6,False,DANCE,6,1
2736,456,-10.666667,6,False,ORDER,6,1
2736,457,24.166667,6,False,SCALE,6,1
2744,458,-9.333333,6,False,MAGIC,6,1
2752,459,-4.333333,6,False,START,6,2
2760,460,14.0,6,False,FORTY,6,1
2760,461,-5.166667,6,False,ROGER,6,2
2768,462,-7.666667,6,False,STAKE,6,2
2772,463,125.733333,5,False,WATCH,5,1
2784,464,-9.833333,6,False,UNITY,6,1
2784,465,5.166667,6,False,CAMPS,6,1
2792,466,-22.333333,6,False,YOUNG,6,1
2796,467,2.0,6,False,HORSE,6,1
2808,468,-19.333333,6,False,EAGER,6,2
2808,469,-16.833333,6,False,PLANT,6,1
2816,470,-9.0,6,False,POINT,6,1
2820,471,22.666667,6,False,SPORT,6,1
2832,472,9.833333,6,False,APPLE,6,1
2832,473,-2.0,6,False,THIRD,6,1
2840,474,-5.0,6,False,PHOTO,6,1
2844,475,15.833333,6,False,CROWN,6,1
2856,476,-4.333333,6,False,SOLID,6,1
2856,477,-16.666667,6,False,VITAL,6,1
2864,478,16.166667,6,False,TENDS,6,1
